trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
189,True,"{'a': 0.0, 'e': 0.0}",25,0,-38.84918219043203,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
190,True,"{'a': 0.0, 'e': 0.0}",25,0,-42.93730073610837,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
191,True,"{'a': 0.0, 'e': 0.0}",20,0,-31.275689190442566,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
192,True,"{'a': 0.0, 'e': 0.0}",25,0,-36.03218805056047,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
193,True,"{'a': 0.0, 'e': 0.0}",20,0,-57.32643446408191,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
194,True,"{'a': 0.0, 'e': 0.0}",20,0,-37.854295704916716,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
195,True,"{'a': 0.0, 'e': 0.0}",25,0,-34.66888135430354,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
196,True,"{'a': 0.0, 'e': 0.0}",20,0,-50.586438035261196,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
197,True,"{'a': 0.0, 'e': 0.0}",25,0,-34.65624207906821,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
198,True,"{'a': 0.0, 'e': 0.0}",20,0,-52.407066658027745,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
199,True,"{'a': 0.0, 'e': 0.0}",25,0,-59.07731582286505,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
200,True,"{'a': 0.0, 'e': 0.0}",30,0,-50.006719109381976,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
